0.244000000000000	0.242000000000000	0.251000000000000	0.259000000000000	0.235000000000000
0.391000000000000	0.402000000000000	0.399000000000000	0.390000000000000	0.391000000000000
0.367000000000000	0.233000000000000	0.267000000000000	0.267000000000000	0.200000000000000
0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000
0.361000000000000	0.355000000000000	0.357000000000000	0.407000000000000	0.409000000000000
0.125000000000000	0.125000000000000	0.125000000000000	0.134000000000000	0.142000000000000
0	0	0	0	0
0.233000000000000	0.236000000000000	0.228000000000000	0.254000000000000	0.254000000000000
0.377000000000000	0.379000000000000	0.382000000000000	0.369000000000000	0.392000000000000
0.200000000000000	0.190000000000000	0.205000000000000	0.200000000000000	0.213000000000000
0.0690000000000000	0.0690000000000000	0.0690000000000000	0.0690000000000000	0.0650000000000000
0.130000000000000	0.170000000000000	0.170000000000000	0.190000000000000	0.170000000000000
0	0	0	0	0
0.236000000000000	0.231000000000000	0.237000000000000	0.236000000000000	0.228000000000000
0.0450000000000000	0.0450000000000000	0.0450000000000000	0.0340000000000000	0.0450000000000000
0.0620000000000000	0.0650000000000000	0.0570000000000000	0.0630000000000000	0.0650000000000000
0.0340000000000000	0.0340000000000000	0.0400000000000000	0.0290000000000000	0.0400000000000000
0.0270000000000000	0.0270000000000000	0.0270000000000000	0.0130000000000000	0.0270000000000000
0.571000000000000	0.562000000000000	0.542000000000000	0.584000000000000	0.558000000000000
0.542000000000000	0.535000000000000	0.567000000000000	0.545000000000000	0.533000000000000
0.0340000000000000	0.0440000000000000	0.0440000000000000	0.0440000000000000	0.0550000000000000
0.246000000000000	0.262000000000000	0.279000000000000	0.197000000000000	0.377000000000000
0.219000000000000	0.219000000000000	0.233000000000000	0.233000000000000	0.233000000000000
0.0200000000000000	0.0200000000000000	0.0210000000000000	0.0200000000000000	0.0170000000000000
0.255000000000000	0.262000000000000	0.267000000000000	0.271000000000000	0.259000000000000
0.113000000000000	0.113000000000000	0.158000000000000	0.173000000000000	0.173000000000000
0.198000000000000	0.211000000000000	0.194000000000000	0.219000000000000	0.198000000000000
0.100000000000000	0.100000000000000	0.100000000000000	0.133000000000000	0.100000000000000
0.0450000000000000	0.0580000000000000	0.0550000000000000	0.0370000000000000	0.0770000000000000
0.114000000000000	0.114000000000000	0.114000000000000	0.114000000000000	0.0750000000000000
0.0740000000000000	0.0700000000000000	0.0750000000000000	0.0700000000000000	0.0740000000000000
0.0420000000000000	0.0420000000000000	0.0360000000000000	0.0490000000000000	0.0490000000000000
0	0	0	0	0
0.0480000000000000	0.0480000000000000	0.0480000000000000	0.100000000000000	0.100000000000000
0.00500000000000000	0.00500000000000000	0.00700000000000000	0.0120000000000000	0.0180000000000000
0.356000000000000	0.353000000000000	0.361000000000000	0.393000000000000	0.411000000000000
0.0130000000000000	0.00700000000000000	0.00700000000000000	0.00700000000000000	0.00700000000000000
0.214000000000000	0.226000000000000	0.231000000000000	0.248000000000000	0.263000000000000
0.297000000000000	0.303000000000000	0.299000000000000	0.316000000000000	0.321000000000000
0.267000000000000	0.279000000000000	0.282000000000000	0.272000000000000	0.272000000000000
0.0110000000000000	0.0130000000000000	0.0130000000000000	0.00800000000000000	0.0130000000000000
0.156000000000000	0.165000000000000	0.263000000000000	0.308000000000000	0.324000000000000
